,rev_id,score
0,790523186,Stub
1,790535957,Start
2,790555177,Stub
3,790562453,Start
4,790568079,Start
5,790580372,Start
6,790710255,Start
7,790747992,FA
8,790748697,Start
9,790752591,B
10,790854428,Stub
11,790929395,C
12,790975446,Start
13,791396847,Stub
14,791429003,
15,791431553,Start
16,791732995,C
17,791815119,Start
18,791866288,
19,791962485,Start
20,792015412,B
21,792120129,Start
22,792301200,C
23,792504448,C
24,792517818,C
25,792531046,C
26,792620625,Stub
27,792667220,Stub
28,792857662,
29,792997376,FA
30,793042940,GA
31,793092275,Stub
32,793186778,C
33,793264615,C
34,793509733,Start
35,793668525,Start
36,793698226,C
37,793780837,Start
38,793825081,Stub
39,793909337,Stub
40,793913490,C
41,793920567,Start
42,793920627,C
43,793973758,C
44,794081016,Stub
45,794287186,C
46,794389935,Start
47,794416814,Start
48,794456450,C
