,rev_id,score
0,798133285,B
1,798292485,C
2,798306442,Start
3,798552371,C
4,798610427,C
5,798610656,Start
6,798610664,C
7,798610685,Start
8,798610693,C
9,798614973,C
10,798618825,Start
11,799021548,Stub
12,799304187,Start
13,799450784,Start
14,799467293,Stub
15,799468489,Stub
16,799468585,Stub
17,799468712,Start
18,799468736,Start
19,799644994,C
20,799695433,Stub
21,799802367,Stub
22,800117926,Start
23,800124910,Stub
24,800150501,Start
25,800216192,Stub
26,800267301,Stub
27,800597956,Stub
28,800805646,Start
29,800811950,Stub
30,801084884,Stub
31,801196501,Start
32,801477757,Stub
33,801554031,Stub
34,801685456,Stub
35,801825901,Start
36,801939407,Start
37,802133891,Start
38,802161072,Start
39,802276196,C
40,802380908,Start
41,802437768,Start
42,802437777,C
43,802437821,Start
44,802437823,Start
45,802437825,Start
46,802437830,Start
47,802437849,Stub
48,802437851,Start
