,rev_id,score
0,720695287,Start
1,720856841,
2,720955122,Stub
3,720992057,Stub
4,721489538,C
5,721572440,Stub
6,721652381,Stub
7,722361402,Stub
8,722665992,Stub
9,722666106,Stub
10,722666156,Stub
11,722666196,Stub
12,722666249,Stub
13,722666381,Stub
14,722666411,Stub
15,722666444,Stub
16,722666491,Stub
17,722814265,Stub
18,723179378,Stub
19,723753190,Start
20,723941864,Stub
21,724663004,Stub
22,725002647,Stub
23,725006936,Stub
24,725009132,Stub
25,725012761,Stub
26,725158083,Stub
27,725249067,Stub
28,726067133,Stub
29,726693158,Stub
30,727804773,Stub
31,728042865,Start
32,728043482,Stub
33,728356424,Start
34,728989190,Stub
35,730000385,Stub
36,730085336,Stub
37,730260705,Stub
38,731193594,Stub
39,731454773,Stub
40,731535796,Start
41,732108083,Start
42,733672702,Start
43,735889570,Start
44,737063239,Stub
45,737981471,Start
46,738973611,Stub
47,739831433,Stub
48,740311857,Stub
