,rev_id,score
0,756652716,Stub
1,756652780,Start
2,756652789,Stub
3,756652817,Stub
4,756652839,Stub
5,756652841,Stub
6,756652884,Stub
7,756652923,Stub
8,756652940,Stub
9,756652964,Stub
10,756653009,Start
11,756653012,Stub
12,756653017,Stub
13,756653020,Stub
14,756653023,Stub
15,756653039,Stub
16,756653047,Stub
17,756653067,Stub
18,756653079,Stub
19,756653083,Stub
20,756653094,Stub
21,756653189,Stub
22,756653202,Stub
23,756653237,Stub
24,756653274,Stub
25,756653295,Stub
26,756653307,Stub
27,756653457,Stub
28,756653463,Start
29,756653563,Stub
30,756653572,Start
31,756653785,Stub
32,756653868,Stub
33,756653869,Start
34,756653898,Stub
35,756654076,Stub
36,756654111,Stub
37,756654152,Stub
38,756765147,Stub
39,756788395,Stub
40,756796369,Stub
41,756819929,Stub
42,756824823,Stub
43,756828011,Start
44,756829201,Stub
45,756830959,Stub
46,756830992,Stub
47,756832885,Stub
48,757316630,Stub
