,rev_id,score
0,780578651,Stub
1,780620504,Start
2,780661975,Start
3,780763793,Stub
4,780846384,Start
5,780949590,Stub
6,780984564,Stub
7,780984614,Stub
8,781076840,Stub
9,781126491,Start
10,781300690,Start
11,781902410,C
12,782074765,Start
13,782345492,Stub
14,782407882,C
15,782434181,Start
16,782537223,Start
17,782559711,Stub
18,782645436,Stub
19,782884178,Stub
20,782884198,Start
21,782884346,Stub
22,782963427,Stub
23,782996380,Start
24,783132477,Start
25,783211240,Stub
26,783252928,Start
27,783325106,C
28,783477649,Stub
29,783546348,Start
30,783546608,Stub
31,783564312,Stub
32,783604669,Stub
33,783685480,Start
34,783903065,Start
35,783975863,Start
36,784217962,Start
37,784250322,Stub
38,784313465,Stub
39,784642638,Stub
40,784658270,C
41,784715608,Start
42,784723517,Stub
43,784725912,Start
44,784726597,B
45,784827222,Stub
46,784838102,Start
47,785165365,Start
48,785570641,C
