,rev_id,score
0,595693452,Start
1,687492743,Stub
2,707898065,Stub
3,710595345,Stub
4,712645544,Stub
5,712734467,Stub
6,717372308,Stub
7,725519775,Stub
8,744446347,Start
9,748943444,Start
10,749072118,C
11,749390397,C
12,749481229,Start
13,750056495,C
14,751354862,Start
15,757072691,Start
16,762193615,Stub
17,765802831,Start
18,766422220,Start
19,767455701,B
20,768137891,Stub
21,775559429,Start
22,777508887,C
23,777591897,GA
24,779157249,Start
25,779157355,Start
26,779157358,Start
27,779157994,Start
28,779171193,Stub
29,804943836,C
30,805038023,B
31,805086693,C
32,805279692,Start
33,805368981,GA
34,805523382,Start
35,805835265,C
36,805923394,C
37,806071312,Stub
38,806189185,Start
39,806189633,C
40,806372703,Stub
41,806383479,Start
42,806524828,Start
43,806545614,Start
44,806947596,C
45,807193274,GA
46,807243537,C
47,807258156,Stub
48,807273861,FA
