,rev_id,score
0,805630865,Start
1,805670101,B
2,805671477,Start
3,805735231,C
4,805769559,C
5,805802752,C
6,805847277,Start
7,805848727,C
8,805848825,Start
9,805848843,C
10,805848865,C
11,805849369,Stub
12,805849513,Start
13,805849736,C
14,805851002,C
15,805851455,Stub
16,805852605,GA
17,805858529,Start
18,805913099,Stub
19,805927895,Start
20,805943448,C
21,805957055,B
22,805972401,B
23,805977179,GA
24,805980958,C
25,806008301,GA
26,806047363,GA
27,806063366,C
28,806115436,C
29,806178574,C
30,806183462,GA
31,806201021,Stub
32,806201517,B
33,806235117,Start
34,806240308,C
35,806302832,C
36,806330974,FA
37,806342976,C
38,806345639,C
39,806358038,C
40,806385240,C
41,806438352,C
42,806456329,C
43,806483731,C
44,806498083,C
45,806513546,Start
46,806519419,GA
47,806527279,C
48,806530809,C
