,rev_id,score
0,788794785,Stub
1,788794792,Stub
2,788794811,Stub
3,788794825,Stub
4,788794871,Stub
5,788794879,Stub
6,788794932,Stub
7,788798031,Stub
8,788798038,Stub
9,788798075,Stub
10,788798106,Stub
11,788798156,Stub
12,788798174,Stub
13,788798286,Stub
14,788798291,Stub
15,788798342,Stub
16,788798362,Stub
17,788798423,C
18,788798445,Stub
19,788798449,Stub
20,788798499,Stub
21,788798505,Start
22,788798603,Start
23,788798628,Stub
24,788798640,Stub
25,788798654,Stub
26,788798662,Stub
27,788798664,Stub
28,788798676,Stub
29,788798680,Stub
30,788798687,Start
31,788798711,Stub
32,788798715,Stub
33,788798733,Stub
34,788798739,Stub
35,788798758,Stub
36,788799274,Stub
37,788799287,Stub
38,788799334,Stub
39,788799343,Stub
40,788799366,Stub
41,788799404,Stub
42,788799427,Stub
43,788799433,Stub
44,788799443,Stub
45,788799481,Stub
46,788799495,Stub
47,788799501,Stub
48,788799521,Stub
