,rev_id,score
0,792909961,Stub
1,792927211,Start
2,792931453,Stub
3,792937686,Start
4,792947364,Stub
5,793052312,Start
6,793070297,Stub
7,793083538,Stub
8,793123637,Stub
9,793317318,Stub
10,793349843,Start
11,793375669,Stub
12,793478248,Stub
13,793509843,Stub
14,793556594,Start
15,793572228,Stub
16,793578865,Stub
17,793582825,Stub
18,793660106,Stub
19,793667630,Start
20,793709493,Stub
21,793733221,Stub
22,794053541,Stub
23,794058409,Start
24,794059560,Stub
25,794059867,Stub
26,794063305,Stub
27,794063460,Start
28,794063493,Start
29,794068344,Stub
30,794073095,Stub
31,794073116,Start
32,794073272,Stub
33,794389289,Stub
34,794390140,Stub
35,794393283,Start
36,794404252,Stub
37,794415791,Stub
38,794491534,Stub
39,794491594,Start
40,794493069,Stub
41,794493099,Stub
42,794493152,Stub
43,794495200,Start
44,794506687,C
45,794662327,Stub
46,794691005,Stub
47,794715522,Stub
48,794755464,Stub
