,rev_id,score
0,745448033,Start
1,745453138,Start
2,745678622,Start
3,746467178,Start
4,746471129,Start
5,746727879,Start
6,746891841,Stub
7,746916216,Stub
8,747526324,Start
9,748140172,Start
10,749483611,Stub
11,749552058,Start
12,750062937,Start
13,750436001,Start
14,751176274,Stub
15,751807970,Stub
16,751987164,Start
17,752068111,Start
18,753367995,C
19,753379799,Start
20,755386512,Start
21,756279684,Start
22,756291644,Start
23,756551426,Stub
24,756552638,Stub
25,756554677,Start
26,756555976,Stub
27,756556561,Start
28,756558693,Stub
29,756570254,Start
30,756570822,Start
31,756572403,Start
32,756574108,Stub
33,756585976,Stub
34,756585982,Stub
35,756585983,Stub
36,756585988,Stub
37,756585989,Stub
38,756585996,Start
39,756585998,Start
40,756585999,Stub
41,756586002,Stub
42,756587157,Start
43,756587370,Stub
44,756588884,Stub
45,756588999,Start
46,756591021,Stub
47,756764820,Start
48,756793754,Start
