,rev_id,score
0,669862709,Stub
1,678721991,Stub
2,699700649,Stub
3,703325745,Stub
4,705353421,Stub
5,705727586,Start
6,706100027,Stub
7,706586531,Start
8,706701327,Start
9,706939257,Start
10,708176170,Stub
11,708239831,Stub
12,806017498,Start
13,806017751,Start
14,806081004,C
15,806081338,Stub
16,806140965,Start
17,806253847,C
18,806288227,Stub
19,806487145,Stub
20,806509643,GA
21,806550261,Stub
22,806554089,B
23,806639837,Start
24,806641465,Stub
25,806648997,Stub
26,806712784,Start
27,806729450,Start
28,806731631,Start
29,806736747,Start
30,806746196,Stub
31,806751546,C
32,806791884,B
33,806812325,Start
34,806813925,Start
35,806871512,C
36,806874089,Stub
37,806876309,C
38,806904367,Stub
39,806915966,Stub
40,807004352,Stub
41,807036782,C
42,807036909,C
43,807059356,FA
44,807069595,FA
45,807175798,B
46,807443218,B
47,807461979,Start
48,807471658,Start
