,rev_id,score
0,775251346,Start
1,776078823,Stub
2,776490635,Stub
3,776498481,Start
4,776559738,Start
5,776696367,Stub
6,777199080,Stub
7,778310630,Stub
8,778310693,C
9,778673461,Start
10,778674155,Stub
11,778683815,Stub
12,779178465,Start
13,779534973,C
14,779728709,Stub
15,779841679,Stub
16,779921147,Start
17,779921191,Start
18,779922103,Start
19,779922305,Start
20,779922580,Start
21,779922612,Stub
22,780552488,Stub
23,780669186,Stub
24,780716261,Stub
25,780743038,Start
26,781631362,C
27,781642338,GA
28,782103998,Start
29,782405159,C
30,782675131,Stub
31,783015118,Start
32,783136512,C
33,783563916,Start
34,783564363,Stub
35,783667744,C
36,783751642,Stub
37,783943416,Stub
38,783943524,Start
39,784109385,Start
40,784206691,Start
41,784351662,C
42,784531281,Start
43,784661590,Stub
44,784680794,Stub
45,784952323,C
46,785230342,Start
47,785374629,Stub
48,785374645,Stub
