,rev_id,score
0,778510829,Stub
1,778784734,Start
2,778814293,Stub
3,779355700,Stub
4,779367098,Start
5,780092687,Start
6,781308318,C
7,781397432,Start
8,781809227,Stub
9,781915805,Stub
10,781949081,Start
11,782005013,Start
12,782146402,Stub
13,782170063,
14,782189992,Start
15,782190559,Start
16,782236957,Stub
17,782416095,Stub
18,782816061,Start
19,783276172,Stub
20,783282983,Stub
21,783321209,Stub
22,783341438,Start
23,783347744,Start
24,783364407,Stub
25,783390350,Stub
26,783431530,Stub
27,783449396,Start
28,783473697,Stub
29,783758324,Stub
30,783806294,Stub
31,783892617,Stub
32,783892943,Stub
33,784098349,Stub
34,784114374,Start
35,784340192,Stub
36,784374287,Stub
37,784585874,Start
38,784587393,Stub
39,784785695,Start
40,785036469,Stub
41,785082020,Stub
42,785497322,B
43,785520868,Stub
44,785800788,Stub
45,785977707,Start
46,786104088,Stub
47,786127696,Stub
48,786152958,Start
