,rev_id,score
0,722443477,Stub
1,722853260,Stub
2,722998748,Stub
3,723859134,Stub
4,730273027,Stub
5,739378376,Stub
6,740398936,Stub
7,741080958,Stub
8,741680722,Stub
9,742213828,Stub
10,742218102,Stub
11,742511588,Stub
12,743978434,Stub
13,744123117,Start
14,744214941,Stub
15,744258891,Start
16,744270945,Stub
17,744502799,Start
18,745302645,Stub
19,745442959,Stub
20,745842058,Start
21,745843028,Stub
22,746412529,Stub
23,747547989,C
24,747855944,Stub
25,748110918,Stub
26,750138485,Stub
27,751509494,C
28,751729309,Stub
29,754422669,Stub
30,754612294,Start
31,754635591,C
32,756676153,Stub
33,758094392,Stub
34,760178811,Stub
35,760179887,Stub
36,762058199,Stub
37,762151376,Stub
38,762637783,Stub
39,768370828,Start
40,768667417,Stub
41,769000526,C
42,770926364,Stub
43,771632316,Start
44,773926461,Stub
45,774053146,Stub
46,774127646,Start
47,774204035,Start
48,774204093,Start
