,rev_id,score
0,788997606,Start
1,789002958,Start
2,789093991,Start
3,789230538,Start
4,789345193,Start
5,789397226,Start
6,789405518,Start
7,789407739,Stub
8,789549126,Stub
9,789549141,Stub
10,789653447,Start
11,789701950,Stub
12,789828178,Stub
13,789897702,Stub
14,790034865,Start
15,790270671,Start
16,790294111,Stub
17,790340381,C
18,790369329,Stub
19,790370929,Start
20,790372368,Start
21,790410910,Start
22,790411731,C
23,790695051,Stub
24,790841268,Start
25,790915504,Stub
26,790921577,C
27,791012716,Start
28,791012753,Start
29,791392061,Start
30,791421640,Stub
31,791503119,Start
32,791690154,Stub
33,791726285,Stub
34,791767952,Stub
35,791798551,Start
36,791824810,Start
37,791885383,Stub
38,792328388,Stub
39,792375026,GA
40,792576231,Start
41,792729943,Stub
42,792796516,Stub
43,793630677,Start
44,793750975,Start
45,793902400,Start
46,793922357,C
47,793947308,Stub
48,794022939,Start
