,rev_id,score
0,783125662,C
1,783192715,B
2,783193281,Stub
3,783274307,Start
4,783293895,Stub
5,783342429,Stub
6,783357679,Stub
7,783428726,Start
8,783429088,C
9,783511207,Stub
10,783588346,Stub
11,783634397,Start
12,783719112,Start
13,783822661,Stub
14,783825005,Stub
15,783825434,Stub
16,783825954,Stub
17,783826194,Start
18,783826877,Start
19,783827175,Start
20,783827253,C
21,783827315,Stub
22,783827437,GA
23,783827526,Start
24,783827582,Start
25,783830457,Start
26,783832246,Start
27,783875351,Start
28,783876460,Stub
29,783876519,Stub
30,783876675,Stub
31,783876703,Stub
32,783876729,Stub
33,783876902,Stub
34,783876927,Stub
35,783876964,Start
36,783877042,Start
37,783877101,C
38,783877286,Stub
39,783877369,Stub
40,783877421,Start
41,783877487,Start
42,783877535,B
43,783877570,Start
44,783877629,Stub
45,783877655,Stub
46,783877819,Stub
47,783877994,Start
48,783878215,Start
