,rev_id,score
0,794590639,B
1,794590663,C
2,794907087,C
3,795224683,Start
4,795277125,C
5,795301554,Start
6,795734396,C
7,795787245,Start
8,795797510,C
9,796051231,Start
10,796395965,Start
11,796402620,C
12,796670321,Start
13,796806075,GA
14,796991589,C
15,797214851,GA
16,797215679,C
17,797228964,Start
18,797330309,B
19,797485626,Start
20,797486938,B
21,797639401,Start
22,797675559,C
23,797811720,C
24,797817499,B
25,797846735,Start
26,797918485,C
27,798690927,Start
28,798758090,Start
29,798776437,Start
30,798867005,C
31,799119254,Stub
32,799179294,C
33,799502769,Start
34,799513103,C
35,799689834,C
36,799699785,Stub
37,800072571,
38,800233028,C
39,800235481,C
40,800341234,Start
41,800367887,B
42,800403648,Start
43,800416617,C
44,800464863,C
45,800484604,Start
46,800960510,GA
47,800963065,Stub
48,801095532,C
