,rev_id,score
0,747785707,Start
1,748259422,C
2,748389393,Start
3,748483551,Start
4,748883391,Stub
5,749683168,Start
6,749735303,Start
7,751148396,C
8,751709359,C
9,752046046,C
10,752363059,Stub
11,752715098,Start
12,752880319,C
13,753529727,Stub
14,754469663,Start
15,755294083,Start
16,756239574,Stub
17,756865866,Start
18,757340746,Start
19,757432982,Stub
20,757432983,Start
21,757470865,Start
22,757471089,Stub
23,757504187,Start
24,757562807,Start
25,757564708,C
26,757615236,Stub
27,758305451,Stub
28,758305564,Start
29,758305780,Stub
30,759138274,Start
31,759433328,Stub
32,760208549,Stub
33,760704360,Stub
34,761268013,Start
35,761798776,Stub
36,762919781,C
37,763816976,Start
38,763890216,Start
39,765041615,Start
40,765119462,Stub
41,766279940,Start
42,766712988,Stub
43,766767254,Start
44,767100847,C
45,767617180,Start
46,769218359,Stub
47,769981404,Stub
48,770099983,Start
