,rev_id,score
0,799947196,C
1,799963476,Start
2,799968082,C
3,799979378,Start
4,800008217,C
5,800015376,C
6,800102949,C
7,800149635,C
8,800215283,C
9,800315238,C
10,800315579,Start
11,800327680,Stub
12,800327937,Stub
13,800327938,Stub
14,800327939,Stub
15,800327941,Stub
16,800328197,Stub
17,800328308,Start
18,800328644,Stub
19,800330804,Start
20,800333424,C
21,800400924,GA
22,800475735,Start
23,800584161,C
24,800616043,Start
25,800697840,Start
26,800729457,Start
27,800813007,C
28,800830801,Start
29,800880938,GA
30,800901633,Start
31,800957162,Start
32,800957395,Start
33,801087403,C
34,801142170,C
35,801149183,C
36,801150095,C
37,801150763,Start
38,801306872,
39,801307002,GA
40,801312668,Start
41,801323338,Stub
42,801323394,Start
43,801323936,Start
44,801354961,C
45,801375428,Start
46,801388752,C
47,801407857,FA
48,801409662,C
