,rev_id,score
0,798804327,Stub
1,798806343,Start
2,798980515,C
3,799082374,Start
4,799275619,Stub
5,799467569,Stub
6,799635574,Stub
7,799635602,Stub
8,799635659,Stub
9,800115607,Start
10,800191820,Stub
11,800270398,Start
12,800271205,Stub
13,800303645,Start
14,800338701,Start
15,800362043,Stub
16,800488655,Start
17,800587230,Stub
18,800588156,C
19,800642901,C
20,801018765,Stub
21,801024492,Stub
22,801122572,Stub
23,801307427,C
24,801310400,Start
25,801324100,Start
26,801431787,Start
27,801541610,C
28,801707343,Start
29,801832752,C
30,802753114,Stub
31,802853557,Start
32,803168425,C
33,803170294,C
34,803189343,Start
35,803198174,C
36,803277194,Start
37,803277250,Start
38,803329075,Start
39,803610442,Start
40,804165412,C
41,804242783,GA
42,804315050,Start
43,804533997,C
44,804815562,C
45,804816016,Stub
46,804816108,Start
47,804816420,Stub
48,804816451,Stub
