,rev_id,score
0,753987639,Start
1,754508576,Start
2,755007268,Stub
3,755799114,Start
4,755965472,Start
5,761355078,GA
6,762049513,Start
7,764441804,Start
8,764883987,Start
9,764896964,Stub
10,765120773,Stub
11,765185790,Start
12,765786053,Start
13,766310628,C
14,767604442,GA
15,768982314,Start
16,769278550,B
17,770271435,Start
18,771954349,C
19,772582593,Stub
20,773061954,Stub
21,773069402,Start
22,773831963,Stub
23,776259412,Start
24,777830307,Stub
25,779198026,Stub
26,779538642,Start
27,779894320,Stub
28,780276735,Stub
29,782427079,Start
30,783637444,Start
31,785756402,Stub
32,786404092,Start
33,786441246,Stub
34,787551512,C
35,787663561,Stub
36,787995181,C
37,788017901,Stub
38,788033487,Start
39,788069435,Stub
40,788550264,Start
41,789543771,Start
42,789769528,Stub
43,790536381,Stub
44,790713517,C
45,790713640,C
46,791660210,Start
47,791666908,C
48,792153668,Start
