,rev_id,score
0,731908828,Start
1,737348283,Start
2,746923352,C
3,750299694,Start
4,757832561,Start
5,765333482,Stub
6,767856232,C
7,771024710,Start
8,775481498,Start
9,776725178,Start
10,779046359,C
11,783249147,C
12,783250295,C
13,784693349,Start
14,784726341,Start
15,784765242,Start
16,784829553,Start
17,784862369,Start
18,785566972,C
19,786142993,C
20,786803200,Start
21,786916027,Start
22,786972727,Start
23,787552653,C
24,788098639,C
25,788361321,C
26,788717893,C
27,789120101,C
28,789258720,C
29,789675927,C
30,792178662,C
31,793643575,Stub
32,794193433,Start
33,794346758,Start
34,794705198,C
35,795625420,C
36,796352977,C
37,796646347,C
38,797029963,Start
39,797735815,C
40,797978795,C
41,798165649,C
42,798383131,C
43,798742813,C
44,799373837,B
45,799472552,C
46,800159179,Start
47,800767317,C
48,801351302,C
