,rev_id,score
0,448555418,Stub
1,629562076,Stub
2,663572469,Stub
3,669841183,Stub
4,678638092,Stub
5,680618398,Stub
6,694954386,Stub
7,699260156,
8,700002117,Stub
9,705953821,Start
10,707255414,Stub
11,707652585,Stub
12,712040248,Stub
13,712875260,Stub
14,712875412,Stub
15,712930068,Stub
16,714207565,Stub
17,714251805,Stub
18,714833977,Stub
19,714909610,Stub
20,715016644,Stub
21,715853058,Stub
22,716014135,Stub
23,717218467,Stub
24,805199785,Start
25,805359485,Stub
26,805749818,C
27,805782037,Stub
28,805797802,C
29,805918753,FA
30,805930229,Start
31,805952910,B
32,806365281,B
33,806372496,
34,806372528,Start
35,806377438,Start
36,806425332,C
37,806544076,C
38,806779104,FA
39,806807487,Stub
40,807107456,Stub
41,807163792,C
42,807186627,C
43,807229980,Stub
44,807322896,Stub
45,807407242,Stub
46,807407556,Start
47,807407729,C
48,807450050,Start
