,rev_id,score
0,732423806,Stub
1,732423926,Stub
2,732424064,Stub
3,732424121,Stub
4,732424137,Stub
5,732424166,Stub
6,732424184,Stub
7,732424201,Stub
8,732424238,Stub
9,732424261,Stub
10,732424265,Stub
11,732424275,Stub
12,732424323,Stub
13,732424396,Stub
14,732424401,Stub
15,732736435,Stub
16,733716093,Stub
17,735024132,Start
18,735048979,Stub
19,735309208,Stub
20,735956005,Stub
21,736887987,Stub
22,736889338,Start
23,738031195,Start
24,738113401,Stub
25,738114729,Stub
26,738747992,Stub
27,740877951,Start
28,741112768,Stub
29,741113003,Stub
30,741113023,Start
31,741113044,Start
32,741113096,Stub
33,741113201,Stub
34,741113231,Stub
35,741113252,Stub
36,741113262,Stub
37,741113306,Stub
38,741493560,Stub
39,741563569,Stub
40,742295462,Stub
41,743820127,Stub
42,743857880,Stub
43,744384259,Stub
44,745765935,Stub
45,746071461,Stub
46,746410354,Stub
47,746459832,Start
48,747048653,Stub
