,rev_id,score
0,791763444,Start
1,791911378,Stub
2,791924531,Start
3,792024344,Stub
4,792353438,Stub
5,792658527,Stub
6,792677652,Stub
7,793012659,Start
8,793178822,Start
9,793580175,B
10,793585442,Start
11,793686074,Stub
12,794035759,Start
13,794233789,Start
14,794291790,Stub
15,794395519,Start
16,794522698,Stub
17,794650852,Start
18,794682850,Stub
19,794796636,Start
20,794979175,Stub
21,795019096,C
22,795250175,Start
23,795784022,Start
24,795800699,Start
25,795804367,Start
26,795830729,Stub
27,795852424,Stub
28,796255913,C
29,796552637,Stub
30,796689821,Stub
31,796853680,Start
32,796886367,Stub
33,797023837,Stub
34,797262615,C
35,797449627,Start
36,797565183,Stub
37,797586178,Stub
38,797626931,Start
39,797695325,Start
40,797819376,Start
41,797867917,Stub
42,798174028,Stub
43,798227232,Start
44,798231185,Start
45,798257112,Stub
46,798257731,Start
47,798320897,Start
48,798351355,Stub
