,rev_id,score
0,801571931,C
1,801678387,Start
2,801686474,Start
3,801712252,Start
4,801722677,Stub
5,801831542,B
6,801905198,Stub
7,801918931,C
8,801925162,Stub
9,802244957,Start
10,802376908,Stub
11,802597198,Start
12,802852148,Stub
13,802952160,Start
14,802981706,Start
15,802985537,Start
16,803507528,Stub
17,803750637,Stub
18,803799302,Stub
19,803998461,C
20,804062907,Stub
21,804071557,Start
22,804136596,Start
23,804238057,Start
24,804447862,Stub
25,804497116,Stub
26,804855619,C
27,804925359,Stub
28,805160800,Start
29,805198985,Stub
30,805273312,Start
31,805517180,C
32,805756005,Stub
33,805766045,Stub
34,805770203,Start
35,805803001,Start
36,805803116,Stub
37,806022092,Stub
38,806046011,Stub
39,806126026,C
40,806129663,Start
41,806187765,Stub
42,806193935,Stub
43,806259953,C
44,806321078,Stub
45,806338231,Stub
46,806339965,Stub
47,806340803,Stub
48,806342995,Stub
