,rev_id,score
0,560758943,Stub
1,687159388,Start
2,687159391,Start
3,687159546,Start
4,696608092,
5,705527296,Stub
6,707328021,Stub
7,707498896,Stub
8,709493078,Stub
9,709560459,Stub
10,710012667,Stub
11,710019787,Start
12,783609693,Start
13,784138368,C
14,787719834,B
15,788200153,Stub
16,788303161,Stub
17,789446881,Start
18,791789508,Stub
19,792813226,B
20,795620764,Stub
21,796589007,Stub
22,796589138,Start
23,796589729,Start
24,796590277,Stub
25,796590443,Stub
26,796590890,Stub
27,796591131,Stub
28,796667455,Start
29,797258015,Start
30,797258033,C
31,797258108,Start
32,797258122,C
33,797258152,GA
34,797258174,Start
35,797258223,GA
36,797258296,C
37,797258321,Start
38,797944288,C
39,798489209,Start
40,798854948,GA
41,799412708,Stub
42,799710422,Start
43,799766042,C
44,799954279,Stub
45,799954813,Start
46,799955662,C
47,800106636,C
48,803466025,Start
