,rev_id,score
0,748693568,Stub
1,748695635,Stub
2,748922995,Stub
3,749221141,Stub
4,749467337,Start
5,749684404,Start
6,749827616,Stub
7,750151708,Start
8,750595459,C
9,750620750,Stub
10,750740165,Start
11,751373003,Start
12,751443236,Start
13,752118238,Stub
14,753192643,Stub
15,753457639,Start
16,754591164,Stub
17,755153798,Start
18,755347307,Start
19,756420057,Start
20,756795147,Start
21,757047740,Stub
22,757344991,Stub
23,757344999,Start
24,757345012,Stub
25,757345016,Stub
26,757345023,Stub
27,757345034,Stub
28,757345039,Stub
29,757345047,Stub
30,757345048,Stub
31,757345071,Stub
32,757345079,Stub
33,757345258,Start
34,757538602,Stub
35,757538699,Stub
36,757538816,Stub
37,757538918,Stub
38,757560755,Stub
39,757560766,Stub
40,757560845,Stub
41,757560852,Stub
42,757560913,Stub
43,757560937,Stub
44,757560941,Start
45,757560956,Start
46,757560969,Stub
47,757561087,Stub
48,757561091,Stub
