,rev_id,score
0,788947482,Stub
1,788947490,Start
2,788947535,Stub
3,788947540,Stub
4,788947568,Stub
5,788947575,Stub
6,788947591,Start
7,788947625,Stub
8,788947669,Stub
9,788947673,Stub
10,788947723,Stub
11,788947729,Start
12,788947757,Stub
13,788947775,Stub
14,788947778,Stub
15,788947800,Stub
16,788947824,Start
17,788947858,Stub
18,788947868,Stub
19,788947874,Stub
20,788947885,Stub
21,788947901,Stub
22,788947909,Stub
23,788947912,Stub
24,788947982,Stub
25,788948003,Stub
26,788948026,Stub
27,788948041,Stub
28,788948905,Stub
29,788948917,Stub
30,788948924,Stub
31,788948928,Stub
32,788949320,Stub
33,788972202,Start
34,789048940,Start
35,789063638,Start
36,789080627,
37,789271260,Stub
38,789275099,Stub
39,789275105,Stub
40,789275198,FA
41,789275210,Stub
42,789275288,Start
43,789275446,Stub
44,789338194,Stub
45,789412199,Stub
46,789494149,Start
47,789576158,Start
48,789606660,Start
