,rev_id,score
0,592289232,Stub
1,663088604,Stub
2,705390654,Stub
3,705707214,Stub
4,705723187,Stub
5,705723441,Stub
6,708009445,Start
7,708358969,Stub
8,708359204,Stub
9,713195149,Stub
10,713198718,Stub
11,713583472,Stub
12,714150941,Stub
13,714220527,Start
14,718961623,Stub
15,720858135,Start
16,721206007,Stub
17,723913158,Stub
18,725141090,Stub
19,733051797,Stub
20,737533634,Stub
21,804899076,Stub
22,804956071,Stub
23,805226898,Stub
24,805274848,Stub
25,805276486,Stub
26,805276523,Stub
27,805276573,Stub
28,805276645,Stub
29,805276799,Stub
30,805276864,Stub
31,805276899,Start
32,805372213,Stub
33,805413782,C
34,805571135,Stub
35,805632515,Start
36,805663335,Start
37,805807742,Stub
38,806431924,Start
39,806587022,Start
40,806815797,Start
41,807034050,Start
42,807402108,Stub
43,807415211,Stub
44,807436610,Start
45,807456554,Stub
46,807456648,Stub
47,807456824,Stub
48,807456871,Stub
