,rev_id,score
0,798408497,Start
1,798964195,Stub
2,798986892,Start
3,799360540,Start
4,799368888,Start
5,799371261,Start
6,799378249,GA
7,799428803,Start
8,799431497,C
9,799601046,C
10,799627137,Stub
11,799634227,Stub
12,799678665,Stub
13,799698202,Stub
14,799717467,Stub
15,799720741,Stub
16,799738885,Stub
17,799741904,Stub
18,799770429,Start
19,799812614,Stub
20,799866898,Stub
21,799892664,Stub
22,799925801,C
23,800161307,Stub
24,800229156,Start
25,800231114,C
26,800267241,Start
27,800333752,Stub
28,800347079,Stub
29,800391945,C
30,800617522,Start
31,800976097,Stub
32,801312658,Stub
33,801424499,Stub
34,801446323,Start
35,801487665,C
36,801578644,C
37,801592383,C
38,801844978,Stub
39,802117133,Start
40,802187568,C
41,802205703,Start
42,802353602,Stub
43,802354529,Start
44,802460649,Stub
45,802551438,Stub
46,802565760,Stub
47,802633990,Stub
48,802731648,Start
