,rev_id,score
0,699338569,Stub
1,699339429,Start
2,699339451,Stub
3,699340750,Stub
4,699341069,Start
5,705622230,Stub
6,707493299,Stub
7,707494729,Stub
8,707594244,Stub
9,707594917,Stub
10,707596010,Stub
11,707605007,Stub
12,716988617,Stub
13,717781268,Stub
14,717927429,Stub
15,718090116,
16,718527440,Start
17,718666221,Start
18,718694177,Stub
19,718696062,Stub
20,718696084,Stub
21,721176083,Start
22,724426131,Stub
23,724466389,Start
24,725030069,Stub
25,730269888,Start
26,731019713,Stub
27,731027938,Stub
28,731267681,Stub
29,738060027,Stub
30,738260823,Stub
31,738351338,Stub
32,738372097,Start
33,740003311,Stub
34,740003328,Stub
35,740006145,Stub
36,740006149,Stub
37,740010341,Stub
38,743787301,Stub
39,743990903,Stub
40,744430052,Stub
41,745940207,Stub
42,748071594,Stub
43,749338253,Stub
44,749541826,Stub
45,752197193,Stub
46,752197557,Stub
47,755034583,Stub
48,761440930,Stub
