,rev_id,score
0,800148188,Start
1,800148219,Stub
2,800148527,Stub
3,800148536,Stub
4,800148579,Stub
5,800148629,Stub
6,800148681,Stub
7,800252586,Stub
8,800252590,Stub
9,800252660,Stub
10,800252670,Stub
11,800252725,Stub
12,800252785,Stub
13,800252802,Stub
14,800252808,Stub
15,800252825,Stub
16,800252837,Start
17,800252839,Stub
18,800252905,Stub
19,800252936,Stub
20,800252972,Stub
21,800252977,Stub
22,800253035,Stub
23,800253165,Stub
24,800253196,Stub
25,800253212,Stub
26,800253218,Stub
27,800253230,Stub
28,800253268,Stub
29,800253299,Stub
30,800253304,Stub
31,800253316,Start
32,800254136,Stub
33,800254992,Start
34,800269556,Start
35,800269570,Start
36,800269611,Stub
37,800269654,Stub
38,800269676,Stub
39,800269849,Stub
40,800269871,Stub
41,800269886,Stub
42,800269952,Stub
43,800269995,Stub
44,800270012,Stub
45,800270087,Stub
46,800270260,Start
47,800270292,Stub
48,800270389,Start
