,rev_id,score
0,757214585,Stub
1,757214592,Stub
2,757214614,Stub
3,757214616,Stub
4,757214624,Stub
5,757214628,Stub
6,757214630,Stub
7,757214640,Stub
8,757214642,Stub
9,757214643,Stub
10,757214645,Stub
11,757214648,Stub
12,757214651,Stub
13,757214653,Stub
14,757214655,Stub
15,757214668,Stub
16,757214677,Stub
17,757214715,Stub
18,757214718,Stub
19,757214719,Stub
20,757214722,Start
21,757214726,Stub
22,757214731,Stub
23,757214736,Stub
24,757214740,Stub
25,757214742,Start
26,757214759,Stub
27,757214768,Stub
28,757214769,Stub
29,757214772,Stub
30,757214777,Stub
31,757214778,Stub
32,757214783,Stub
33,757214784,Stub
34,757214787,Stub
35,757214795,Stub
36,757214798,Stub
37,757216777,Stub
38,757216784,Stub
39,757216789,Stub
40,757216791,Stub
41,757216792,Stub
42,757216794,Stub
43,757216798,Stub
44,757216803,Stub
45,757216810,Stub
46,757216816,Stub
47,757216828,Stub
48,757216831,Stub
