,rev_id,score
0,788809624,Stub
1,788809681,Start
2,788809706,Stub
3,788809712,Stub
4,788809718,Stub
5,788809721,Stub
6,788809730,Stub
7,788809757,Stub
8,788809771,Stub
9,788809782,Start
10,788809795,Stub
11,788809826,Stub
12,788809907,Stub
13,788809913,Stub
14,788809974,Stub
15,788810013,Start
16,788810033,C
17,788810057,Stub
18,788810065,Stub
19,788810090,Start
20,788810097,Stub
21,788810119,Stub
22,788810141,Stub
23,788810160,Stub
24,788810169,Stub
25,788810179,Stub
26,788810188,Stub
27,788810287,C
28,788814631,Stub
29,788814685,Stub
30,788814720,Start
31,788814731,Stub
32,788814734,Stub
33,788814769,Stub
34,788814775,Stub
35,788814779,Stub
36,788814790,Stub
37,788814810,Stub
38,788814839,Stub
39,788814864,Start
40,788814885,C
41,788814980,Stub
42,788814984,Stub
43,788814987,Stub
44,788814993,Stub
45,788815022,Stub
46,788815024,Stub
47,788815053,Stub
48,788815096,Stub
