,rev_id,score
0,805399243,C
1,805403089,Start
2,805433434,C
3,805465042,Start
4,805520104,Start
5,805530245,C
6,805538342,Start
7,805568130,Stub
8,805701071,C
9,805779617,Start
10,805795504,Stub
11,805840862,Stub
12,805853289,Start
13,805865636,C
14,805898184,C
15,805971713,Start
16,805989333,FA
17,805990103,Stub
18,805990409,Stub
19,805990711,Start
20,806005533,Stub
21,806032280,C
22,806131220,B
23,806131675,B
24,806165389,GA
25,806172684,C
26,806232356,FA
27,806232695,C
28,806232750,FA
29,806235259,C
30,806263363,C
31,806297107,Start
32,806301648,Stub
33,806328553,Start
34,806370565,GA
35,806394394,Start
36,806412646,Stub
37,806447549,B
38,806457259,C
39,806467016,C
40,806499067,C
41,806500735,C
42,806507568,Start
43,806516398,GA
44,806540241,Start
45,806549196,Stub
46,806613120,C
47,806638126,Start
48,806641542,Start
