,rev_id,score
0,757565638,Start
1,759387598,Start
2,760357919,Start
3,760375386,Stub
4,760380012,Stub
5,760380700,Stub
6,765742925,Start
7,766784372,Start
8,766840809,Start
9,766847361,Stub
10,767482479,Stub
11,767881055,Start
12,768374386,Start
13,769135700,Stub
14,769328020,Start
15,771217707,Start
16,773002344,Start
17,773227993,Start
18,774821388,C
19,775535912,Start
20,775898615,C
21,776289919,Start
22,776386870,Stub
23,776831011,Start
24,777026878,Start
25,779034357,Stub
26,779105366,Start
27,779367907,Stub
28,782105397,C
29,783041670,Stub
30,784373796,Stub
31,784662302,Start
32,784977752,Start
33,785938135,B
34,785938199,B
35,785938222,Stub
36,787198183,C
37,787385830,Start
38,787447130,Stub
39,787453135,C
40,787691185,Stub
41,788004334,Start
42,788019130,C
43,788023506,C
44,788026998,C
45,788159128,Stub
46,788189214,Stub
47,788437086,Stub
48,788509815,B
