,rev_id,score
0,790228391,C
1,790333825,Stub
2,790422199,Start
3,790835331,Stub
4,791175884,Stub
5,791288962,Start
6,791470991,Stub
7,791646519,Start
8,791760673,Stub
9,791768293,Start
10,791769199,Start
11,792033404,Start
12,792093348,C
13,792095777,Start
14,792254859,Start
15,792289945,Stub
16,792293628,Stub
17,792294333,Stub
18,792294732,Start
19,792295125,Start
20,792295357,Stub
21,792295537,Stub
22,792298296,Start
23,792298478,Stub
24,792301043,Start
25,792301252,Stub
26,792320469,Start
27,792325233,Stub
28,792325915,Start
29,792347771,Start
30,792393990,Stub
31,792394184,Start
32,792394356,Start
33,792394645,Start
34,792394849,Stub
35,792394899,Start
36,792395261,Stub
37,792395287,C
38,792395415,Stub
39,792395534,C
40,792396057,Stub
41,792428154,Stub
42,792438683,Stub
43,792592971,Stub
44,792865527,Start
45,792866617,Stub
46,792871675,Stub
47,792873948,Stub
48,792905760,Stub
