,rev_id,score
0,723348093,Start
1,723377038,Stub
2,723694660,Stub
3,724052271,
4,724068863,Stub
5,724678615,Start
6,725395350,Stub
7,725401345,Stub
8,725401404,Stub
9,725403647,Stub
10,725404809,Stub
11,725409378,Stub
12,725417107,Stub
13,726662002,Stub
14,728457018,C
15,729104207,Stub
16,729767652,Start
17,730002481,Start
18,730706462,C
19,730830430,Start
20,733451024,Start
21,734484063,Start
22,734799659,Start
23,735721150,Stub
24,735809835,Start
25,736826045,Stub
26,737118230,Stub
27,738242188,Start
28,738514517,
29,738943928,Stub
30,739134923,Start
31,740276158,Start
32,740276869,C
33,740441527,Stub
34,740482412,Stub
35,740863576,Start
36,740863717,Stub
37,741266718,Start
38,742618365,Stub
39,742989409,Stub
40,743342114,Stub
41,743352732,Stub
42,743802406,Start
43,743934426,Start
44,744260793,Start
45,744493549,Start
46,744724453,Start
47,744726413,Start
48,744887895,Start
