,rev_id,score
0,564873005,Stub
1,645225697,Start
2,650458255,Stub
3,698093715,Start
4,699093655,Stub
5,702974510,Stub
6,703773782,
7,704888246,Stub
8,705244503,Stub
9,705924460,Start
10,706188219,Start
11,706597050,Stub
12,707148497,Start
13,707682063,Stub
14,708101383,Stub
15,708690221,Start
16,709737974,Start
17,709846247,Stub
18,709897069,Start
19,710178397,Start
20,710228589,Stub
21,710795636,Stub
22,710969632,Stub
23,711325636,Stub
24,711840484,Stub
25,712500210,Stub
26,712966386,Stub
27,713351925,Stub
28,713485074,Stub
29,713823417,Start
30,713831880,Stub
31,714881486,Start
32,714881614,Stub
33,714881651,Start
34,714881875,Start
35,714882032,Stub
36,804699352,Start
37,804707771,Start
38,805684686,C
39,805879451,B
40,805960810,C
41,806013513,Start
42,806427741,Stub
43,806491860,C
44,806887350,Start
45,806964950,C
46,807058740,Start
47,807066543,Start
48,807206410,Start
