,rev_id,score
0,669987106,
1,710135228,
2,715534283,
3,717917231,
4,720154872,
5,721856824,
6,726263404,Stub
7,726599007,Stub
8,726600165,
9,726600463,Stub
10,726639434,
11,737382530,Stub
12,738990120,Stub
13,757341346,Stub
14,766101638,
15,779489268,Stub
16,781072934,
17,786962550,C
18,787353922,
19,788961864,Stub
20,788971518,Start
21,789262504,
22,789803954,Start
23,791323293,Stub
24,792933603,
25,793383352,Start
26,795464727,Start
27,799981363,
28,800471126,
29,802471773,Stub
30,802475516,
31,802622387,Start
32,802712488,Stub
33,804473605,
34,805593781,Stub
35,805621052,Stub
36,806708318,
